"date","types","activities","heartRateStressScore","powerStressScore","runningStressScore","swimStressScore","finalStressScore","ctl","atl","tsb","zone","athleteSettings"
"2017-09-11","","","","","",,"",41.53,82.52,-52.67,"Overload",""
"2017-09-12","","","","","",,"",40.55,71.54,-41,"Overload",""
"2017-09-13","Ride","Recovery Lunch Ride 🚲🇺🇸","","","",,"",39.6,62.01,-30.99,"Overload","Weight 62kg."
"2017-09-14","Ride","Lunch Ride","","","",,"",38.67,53.76,-22.42,"Optimal","Weight 62kg."
"2017-09-15","","","","","",,"",37.76,46.6,-15.09,"Optimal",""
"2017-09-16","","","","","",,"",36.87,40.4,-8.85,"Neutral",""
"2017-09-17","Ride; Ride; Ride","Lunch Ride 🚲 ☀️ 🌊 ⛵; Afternoon Ride; Afternoon Ride","","","",,"",36,35.02,-3.53,"Neutral","Weight 62kg."
"2017-09-18","","","","","",,"",35.15,30.36,0.98,"Neutral",""
"2017-09-19","","","","","",,"",34.33,26.31,4.79,"Neutral",""
"2017-09-20","","","","","",,"",33.52,22.81,8.01,"Freshness",""
"2017-09-21","","","","","",,"",32.73,19.77,10.7,"Freshness",""
"2017-09-22","","","","","",,"",31.96,17.14,12.95,"Freshness",""
"2017-09-23","Run","Back to 🏠","","","",,"",31.21,14.86,14.82,"Freshness","Weight 62kg."
"2017-09-24","Run","Footing 60'","","","",,"",30.47,12.88,16.35,"Freshness","Weight 62kg."
"2017-09-25","","","","","",,"",29.76,11.16,17.59,"Freshness",""
"2017-09-26","","","","","",,"",29.06,9.68,18.59,"Freshness",""
"2017-09-27","","","","","",,"",28.37,8.39,19.37,"Freshness",""
"2017-09-28","","","","","",,"",27.71,7.27,19.98,"Freshness",""
"2017-09-29","","","","","",,"",27.05,6.3,20.43,"Freshness",""
"2017-09-30","","","","","",,"",26.42,5.46,20.75,"Freshness",""
"2017-10-01","Run","Footing 50'","","","",,"",25.79,4.73,20.95,"Freshness","Weight 62kg."
"2017-10-02","","","","","",,"",25.19,4.1,21.06,"Freshness",""
"2017-10-03","","","","","",,"",24.6,3.56,21.08,"Freshness",""
"2017-10-04","","","","","",,"",24.02,3.08,21.03,"Freshness",""
"2017-10-05","","","","","",,"",23.45,2.67,20.93,"Freshness",""
"2017-10-06","","","","","",,"",22.9,2.32,20.77,"Freshness",""
"2017-10-07","","","","","",,"",22.36,2.01,20.58,"Freshness",""
"2017-10-08","Run","Y'a plus qu'à faire du jus 🏃🍝 🛌","","","",,"",21.83,1.74,20.35,"Freshness","Weight 62kg."
"2017-10-09","","","","","",,"",21.32,1.51,20.09,"Freshness",""
"2017-10-10","","","","","",,"",20.82,1.31,19.81,"Freshness",""
"2017-10-11","","","","","",,"",20.33,1.13,19.51,"Freshness",""
"2017-10-12","","","","","",,"",19.85,0.98,19.19,"Freshness",""
"2017-10-13","","","","","",,"",19.38,0.85,18.87,"Freshness",""
"2017-10-14","","","","","",,"",18.93,0.73,18.53,"Freshness",""
"2017-10-15","","","","","",,"",18.48,0.64,18.19,"Freshness",""
"2017-10-16","","","","","",,"",18.05,0.55,17.84,"Freshness",""
"2017-10-17","","","","","",,"",17.62,0.48,17.49,"Freshness",""
"2017-10-18","","","","","",,"",17.21,0.41,17.14,"Freshness",""
"2017-10-19","Swim","Lunch Swim","","","",,"",16.8,0.36,16.79,"Freshness","Weight 62kg."
"2017-10-20","Run","Trail de Bourbon - DNF","","","",,"",16.41,0.31,16.44,"Freshness","Weight 62kg."
"2017-10-21","","","","","",,"",16.02,0.27,16.09,"Freshness",""
"2017-10-22","","","","","",,"",15.64,0.23,15.75,"Freshness",""
"2017-10-23","","","","","",,"",15.28,0.2,15.41,"Freshness",""
"2017-10-24","Hike; Run","Afternoon Hike; Recovery Run 🌅👓🍨","","","",,"",14.92,0.17,15.07,"Freshness","Weight 62kg."
"2017-10-25","","","","","",,"",14.56,0.15,14.74,"Freshness",""
"2017-10-26","","","","","",,"",14.22,0.13,14.41,"Freshness",""
"2017-10-27","","","","","",,"",13.89,0.11,14.09,"Freshness",""
"2017-10-28","","","","","",,"",13.56,0.1,13.77,"Freshness",""
"2017-10-29","","","","","",,"",13.24,0.08,13.46,"Freshness",""
"2017-10-30","","","","","",,"",12.93,0.07,13.15,"Freshness",""
"2017-10-31","Run","🍯, I'm 🏠!","","","",,"",12.63,0.06,12.85,"Freshness","Weight 62kg."
"2017-11-01","","","","","",,"",12.33,0.05,12.56,"Freshness",""
"2017-11-02","","","","","",,"",12.04,0.04,12.27,"Freshness",""
"2017-11-03","","","","","",,"",11.75,0.04,11.99,"Freshness",""
"2017-11-04","Run","Footing 120' cool 🍂","","","",,"",11.48,0.03,11.71,"Freshness","Weight 62kg."
"2017-11-05","Walk","Night Walk","","","",,"",11.21,0.03,11.44,"Freshness","Weight 62kg."
"2017-11-06","","","","","",,"",10.94,0.02,11.18,"Freshness",""
"2017-11-07","Run","Back on track 🐢","","","",,"",10.69,0.02,10.92,"Freshness","Weight 62kg."
"2017-11-08","","","","","",,"",10.43,0.02,10.66,"Freshness",""
"2017-11-09","","","","","",,"",10.19,0.01,10.41,"Freshness",""
"2017-11-10","","","","","",,"",9.95,0.01,10.17,"Freshness",""
"2017-11-11","","","","","",,"",9.71,0.01,9.93,"Freshness",""
"2017-11-12","Run","Footing 40' 💦🍂🦆","","","",,"",9.49,0.01,9.7,"Freshness","Weight 62kg."
"2017-11-13","","","","","",,"",9.26,0.01,9.47,"Freshness",""
"2017-11-14","","","","","",,"",9.04,0,9.25,"Freshness",""
"2017-11-15","","","","","",,"",8.83,0,9.04,"Freshness",""
"2017-11-16","","","","","",,"",8.62,0,8.82,"Freshness",""
"2017-11-17","","","","","",,"",8.42,0,8.62,"Freshness",""
"2017-11-18","Run","I don't like run in town.","","","",,"",8.22,0,8.42,"Freshness","Weight 62kg."
"2017-11-19","Run","Shake out Run","","","",,"",8.03,0,8.22,"Freshness","Weight 62kg."
"2017-11-20","","","","","",,"",7.84,0,8.02,"Freshness",""
"2017-11-21","","","","","",,"",7.66,0,7.84,"Freshness",""
"2017-11-22","","","","","",,"",7.48,0,7.65,"Freshness",""
"2017-11-23","","","","","",,"",7.3,0,7.47,"Freshness",""
"2017-11-24","Workout","Core training","","","",,"",7.13,0,7.3,"Freshness","Weight 62kg."
"2017-11-25","Run","Afternoon Run","","","",,"",6.96,0,7.13,"Freshness","Weight 62kg."
"2017-11-26","","","","","",,"",6.8,0,6.96,"Freshness",""
"2017-11-27","","","","","",,"",6.64,0,6.79,"Freshness",""
"2017-11-28","","","","","",,"",6.48,0,6.63,"Freshness",""
"2017-11-29","","","","","",,"",6.33,0,6.48,"Freshness",""
"2017-11-30","","","","","",,"",6.18,0,6.33,"Freshness",""
"2017-12-01","","","","","",,"",6.03,0,6.18,"Freshness",""
"2017-12-02","","","","","",,"",5.89,0,6.03,"Freshness",""
"2017-12-03","Run","Footing 50'","","","",,"",5.75,0,5.89,"Freshness","Weight 62kg."
"2017-12-04","","","","","",,"",5.62,0,5.75,"Freshness",""
"2017-12-05","","","","","",,"",5.48,0,5.62,"Freshness",""
"2017-12-06","","","","","",,"",5.35,0,5.48,"Freshness",""
"2017-12-07","","","","","",,"",5.23,0,5.35,"Freshness",""
"2017-12-08","","","","","",,"",5.11,0,5.23,"Freshness",""
"2017-12-09","","","","","",,"",4.99,0,5.11,"Freshness",""
"2017-12-10","Run","Footing 50'","","","",,"",4.87,0,4.99,"Neutral","Weight 62kg."
"2017-12-11","Workout","Night Activity","","","",,"",4.75,0,4.87,"Neutral","Weight 62kg."
"2017-12-12","Workout","Morning Activity","","","",,"",4.64,0,4.75,"Neutral","Weight 62kg."
"2017-12-13","","","","","",,"",4.53,0,4.64,"Neutral",""
"2017-12-14","","","","","",,"",4.43,0,4.53,"Neutral",""
"2017-12-15","","","","","",,"",4.32,0,4.43,"Neutral",""
"2017-12-16","","","","","",,"",4.22,0,4.32,"Neutral",""
"2017-12-17","","","","","",,"",4.12,0,4.22,"Neutral",""
"2017-12-18","","","","","",,"",4.02,0,4.12,"Neutral",""
"2017-12-19","","","","","",,"",3.93,0,4.02,"Neutral",""
"2017-12-20","","","","","",,"",3.84,0,3.93,"Neutral",""
"2017-12-21","","","","","",,"",3.75,0,3.84,"Neutral",""
"2017-12-22","","","","","",,"",3.66,0,3.75,"Neutral",""
"2017-12-23","","","","","",,"",3.57,0,3.66,"Neutral",""
"2017-12-24","","","","","",,"",3.49,0,3.57,"Neutral",""
"2017-12-25","","","","","",,"",3.4,0,3.49,"Neutral",""
"2017-12-26","","","","","",,"",3.32,0,3.4,"Neutral",""
"2017-12-27","","","","","",,"",3.25,0,3.32,"Neutral",""
"2017-12-28","","","","","",,"",3.17,0,3.25,"Neutral",""
"2017-12-29","","","","","",,"",3.09,0,3.17,"Neutral",""
"2017-12-30","","","","","",,"",3.02,0,3.09,"Neutral",""
"2017-12-31","","","","","",,"",2.95,0,3.02,"Neutral",""
"2018-01-01","Run","First of the year.","","","",,"",2.88,0,2.95,"Neutral","Weight 62kg."
"2018-01-02","Run","Footing 40'","","","",,"",2.81,0,2.88,"Neutral","Weight 62kg."
"2018-01-03","","","","","",,"",2.75,0,2.81,"Neutral",""
"2018-01-04","Run","Footing 40'","","","",,"",2.68,0,2.75,"Neutral","Weight 62kg."
"2018-01-05","","","","","",,"",2.62,0,2.68,"Neutral",""
"2018-01-06","","","","","",,"",2.56,0,2.62,"Neutral",""
"2018-01-07","","","","","",,"",2.5,0,2.56,"Neutral",""
"2018-01-08","","","","","",,"",2.44,0,2.5,"Neutral",""
"2018-01-09","","","","","",,"",2.38,0,2.44,"Neutral",""
"2018-01-10","","","","","",,"",2.32,0,2.38,"Neutral",""
"2018-01-11","Workout","100 sit-ups + 50 push-ups","","","",,"",2.27,0,2.32,"Neutral","Weight 62kg."
"2018-01-12","","","","","",,"",2.22,0,2.27,"Neutral",""
"2018-01-13","","","","","",,"",2.16,0,2.22,"Neutral",""
"2018-01-14","","","","","",,"",2.11,0,2.16,"Neutral",""
"2018-01-15","","","","","",,"",2.06,0,2.11,"Neutral",""
"2018-01-16","Workout","150 sit-ups","","","",,"",2.01,0,2.06,"Neutral","Weight 62kg."
"2018-01-17","Run","Footing 45'","","","",,"",1.97,0,2.01,"Neutral","Weight 62kg."
"2018-01-18","","","","","",,"",1.92,0,1.97,"Neutral",""
"2018-01-19","Run; Run","Footing 40'; Night Run","","","",,"",1.88,0,1.92,"Neutral","Weight 62kg."
"2018-01-20","Workout; Workout; Run","100 sit-ups; 35 push-ups; Footing 50'","","","",,"",1.83,0,1.88,"Neutral","Weight 62kg."
"2018-01-21","Workout","Compex quadris, resistance + endurance","","","",,"",1.79,0,1.83,"Neutral","Weight 62kg."
"2018-01-22","Workout; Workout; Run; Workout","100 sit-ups; 150 sit-ups; Highway cruiser; 30 push-ups","","","",,"",1.75,0,1.79,"Neutral","Weight 62kg."
"2018-01-23","Workout; Workout","40 push-ups + 100 sit-ups; Compex quadris endurance","","","",,"",1.7,0,1.75,"Neutral","Weight 62kg."
"2018-01-24","Workout; Run; Run; Run","100 sit-ups + 30 push-ups; Evening Run; Evening Run; Night Run","","","",,"",1.66,0,1.7,"Neutral","Weight 62kg."
"2018-01-25","Run","Footing 40'","","","",,"",1.62,0,1.66,"Neutral","Weight 62kg."
"2018-01-26","","","","","",,"",1.59,0,1.62,"Neutral",""
"2018-01-27","","","","","",,"",1.55,0,1.59,"Neutral",""
"2018-01-28","Run","Footing 120'","","","",,"",1.51,0,1.55,"Neutral","Weight 62kg."
"2018-01-29","Workout","40 push-ups","","","",,"",1.48,0,1.51,"Neutral","Weight 62kg."
"2018-01-30","Workout","30 push-ups","","","",,"",1.44,0,1.48,"Neutral","Weight 62kg."
"2018-01-31","Workout; Run","100 sit-ups; Footing 45'","","","",,"",1.41,0,1.44,"Neutral","Weight 62kg."
"2018-02-01","","","","","",,"",1.37,0,1.41,"Neutral",""
"2018-02-02","","","","","",,"",1.34,0,1.37,"Neutral",""
"2018-02-03","Run","Footing 🤒🤢","","","",,"",1.31,0,1.34,"Neutral","Weight 62kg."
"2018-02-04","Workout; Run","30 push-ups; Footing 50'","","","",,"",1.28,0,1.31,"Neutral","Weight 62kg."
"2018-02-05","","","","","",,"",1.25,0,1.28,"Neutral",""
"2018-02-06","Workout; Workout","30 push-ups; Compex cross training quadris","","","",,"",1.22,0,1.25,"Neutral","Weight 62kg."
"2018-02-07","","","","","",,"",1.19,0,1.22,"Neutral",""
"2018-02-08","Workout","40 push-ups","","","",,"",1.16,0,1.19,"Neutral","Weight 62kg."
"2018-02-09","Workout; Run","40 push-ups; footing 60' + some uphills","","","",,"",1.14,0,1.16,"Neutral","Weight 62kg."
"2018-02-10","Workout; Run; Workout","100 sit-ups + 40 push-ups; Boring footing 🙄; Compex Pecs * 2","","","",,"",1.11,0,1.14,"Neutral","Weight 62kg."
"2018-02-11","Run","Footing 50'","","","",,"",1.08,0,1.11,"Neutral","Weight 62kg."
"2018-02-12","Workout","30 push-ups","","","",,"",1.06,0,1.08,"Neutral","Weight 62kg."
"2018-02-13","","","","","",,"",1.03,0,1.06,"Neutral",""
"2018-02-14","","","","","",,"",1.01,0,1.03,"Neutral",""
"2018-02-15","Run","Footing 50'","","","",,"",0.98,0,1.01,"Neutral","Weight 62kg."
"2018-02-16","","","","","",,"",0.96,0,0.98,"Neutral",""
"2018-02-17","","","","","",,"",0.94,0,0.96,"Neutral",""
"2018-02-18","Run","Footing 55' 🤤🐢","","","",,"",0.92,0,0.94,"Neutral","Weight 62kg."
"2018-02-19","","","","","",,"",0.89,0,0.92,"Neutral",""
"2018-02-20","Workout","100 sit-ups, 1' plank","","","",,"",0.87,0,0.89,"Neutral","Weight 62kg."
"2018-02-21","Workout","40 push-ups","","","",,"",0.85,0,0.87,"Neutral","Weight 62kg."
"2018-02-22","","","","","",,"",0.83,0,0.85,"Neutral",""
"2018-02-23","Run","Terra Kiger 4 would be my first choice if they had a better grip on technical trails.","","","",,"",0.81,0,0.83,"Neutral","Weight 62kg."
"2018-02-24","","","","","",,"",0.79,0,0.81,"Neutral",""
"2018-02-25","Run","Footing 90'","","","",,"",0.77,0,0.79,"Neutral","Weight 62kg."
"2018-02-26","","","","","",,"",0.76,0,0.77,"Neutral",""
"2018-02-27","","","","","",,"",0.74,0,0.76,"Neutral",""
"2018-02-28","","","","","",,"",0.72,0,0.74,"Neutral",""
"2018-03-01","","","","","",,"",0.7,0,0.72,"Neutral",""
"2018-03-02","","","","","",,"",0.69,0,0.7,"Neutral",""
"2018-03-03","","","","","",,"",0.67,0,0.69,"Neutral",""
"2018-03-04","","","","","",,"",0.65,0,0.67,"Neutral",""
"2018-03-05","","","","","",,"",0.64,0,0.65,"Neutral",""
"2018-03-06","","","","","",,"",0.62,0,0.64,"Neutral",""
"2018-03-07","","","","","",,"",0.61,0,0.62,"Neutral",""
"2018-03-08","","","","","",,"",0.59,0,0.61,"Neutral",""
"2018-03-09","","","","","",,"",0.58,0,0.59,"Neutral",""
"2018-03-10","","","","","",,"",0.57,0,0.58,"Neutral",""
"2018-03-11","","","","","",,"",0.55,0,0.57,"Neutral",""
"2018-03-12","","","","","",,"",0.54,0,0.55,"Neutral",""
"2018-03-13","","","","","",,"",0.53,0,0.54,"Neutral",""
"2018-03-14","","","","","",,"",0.51,0,0.53,"Neutral",""
"2018-03-15","","","","","",,"",0.5,0,0.51,"Neutral",""
"2018-03-16","","","","","",,"",0.49,0,0.5,"Neutral",""
"2018-03-17","Run","🐢🌨","","","",,"",0.48,0,0.49,"Neutral","Weight 62kg."
"2018-03-18","Run","Footing 50' 🤤","","","",,"",0.47,0,0.48,"Neutral","Weight 62kg."
"2018-03-19","","","","","",,"",0.46,0,0.47,"Neutral",""
"2018-03-20","","","","","",,"",0.45,0,0.46,"Neutral",""
"2018-03-21","","","","","",,"",0.43,0,0.45,"Neutral",""
"2018-03-22","","","","","",,"",0.42,0,0.43,"Neutral",""
"2018-03-23","","","","","",,"",0.41,0,0.42,"Neutral",""
"2018-03-24","","","","","",,"",0.4,0,0.41,"Neutral",""
"2018-03-25","Ride","Afternoon Ride","","","",,"",0.39,0,0.4,"Neutral","Weight 62kg."
"2018-03-26","","","","","",,"",0.39,0,0.39,"Neutral",""
"2018-03-27","","","","","",,"",0.38,0,0.39,"Neutral",""
"2018-03-28","","","","","",,"",0.37,0,0.38,"Neutral",""
"2018-03-29","","","","","",,"",0.36,0,0.37,"Neutral",""
"2018-03-30","Run; Run","Evening Run; Night Run","","","",,"",0.35,0,0.36,"Neutral","Weight 62kg."
"2018-03-31","Run","Boring footing","","","",,"",0.34,0,0.35,"Neutral","Weight 62kg."
"2018-04-01","Run; Ride","Footing 60'; Recovery","","","",,"",0.33,0,0.34,"Neutral","Weight 62kg."
"2018-04-02","","","","","",,"",0.33,0,0.33,"Neutral",""
"2018-04-03","Run","Some uphills 🐏","","","",,"",0.32,0,0.33,"Neutral","Weight 62kg."
"2018-04-04","","","","","",,"",0.31,0,0.32,"Neutral",""
"2018-04-05","Run","Legs shakeout","","","",,"",0.3,0,0.31,"Neutral","Weight 62kg."
"2018-04-06","","","","","",,"",0.3,0,0.3,"Neutral",""
"2018-04-07","","","","","",,"",0.29,0,0.3,"Neutral",""
"2018-04-08","Walk","Afternoon Walk","","","",,"",0.28,0,0.29,"Neutral","Weight 62kg."
"2018-04-09","Run","🐢☔🌧","","","",,"",0.27,0,0.28,"Neutral","Weight 62kg."
"2018-04-10","","","","","",,"",0.27,0,0.27,"Neutral",""
"2018-04-11","","","","","",,"",0.26,0,0.27,"Neutral",""
"2018-04-12","Run","Sors ton GORE-TEX®, Bistouflex 🎶","","","",,"",0.26,0,0.26,"Neutral","Weight 62kg."
"2018-04-13","","","","","",,"",0.25,0,0.26,"Neutral",""
"2018-04-14","Run","Fartlek 55' 🐏","","","",,"",0.24,0,0.25,"Neutral","Weight 62kg."
"2018-04-15","Run; Ride; Walk","Footing 60'; Flat bike tire 🚴💥; Walk.","","","",,"",0.24,0,0.24,"Neutral","Weight 62kg."
"2018-04-16","Workout","Compex quadris resistance + endurance","","","",,"",0.23,0,0.24,"Neutral","Weight 62kg."
"2018-04-17","Workout; Run","Core training; Encrassage 🐽","","","",,"",0.23,0,0.23,"Neutral","Weight 62kg."
"2018-04-18","Workout","Core training","","","",,"",0.22,0,0.23,"Neutral","Weight 62kg."
"2018-04-19","","","","","",,"",0.22,0,0.22,"Neutral",""
"2018-04-20","Run","🐢🌞","","","",,"",0.21,0,0.22,"Neutral","Weight 62kg."
"2018-04-21","Ride","🌞🚴",121.39,"","",,121.39,3.06,16.16,0.21,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-04-22","Ride","Afternoon Ride",63.26,"","",,63.26,4.48,22.43,-13.1,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-04-23","Run","Evening loop'",78.67,"","",,78.67,6.22,29.91,-17.95,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-04-24","Run","Footing 50'",79.62,"","",,79.62,7.95,36.53,-23.69,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-04-25","","","","","",,"",7.76,31.67,-28.58,"Optimal",""
"2018-04-26","","","","","",,"",7.58,27.45,-23.91,"Optimal",""
"2018-04-27","Ride","Light ride 🤒😷🤢",62,"","",,62,8.86,32.05,-19.87,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-04-28","Run; Ride","Footing 60'; Light Ride",151.06,"","",,151.06,12.21,47.89,-23.19,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-04-29","Run","Endurance",122.55,"","",,122.55,14.8,57.83,-35.69,"Overload","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-04-30","","","","","",,"",14.45,50.13,-43.03,"Overload",""
"2018-05-01","Run","Evening loop",87.57,"","",,87.57,16.17,55.12,-35.68,"Overload","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-05-02","","","","","",,"",15.79,47.78,-38.95,"Overload",""
"2018-05-03","","","","","",,"",15.42,41.42,-31.99,"Overload",""
"2018-05-04","Run","Footlek",86.94,"","",,86.94,17.1,47.48,-26,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-05-05","Ride; Walk","🌞🍋; Evening Walk",64.92,"","",,64.92,18.23,49.8,-30.38,"Overload","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-05-06","","","","","",,"",17.8,43.17,-31.57,"Overload",""
"2018-05-07","","","","","",,"",17.38,37.42,-25.37,"Optimal",""
"2018-05-08","Ride; Ride; Ride","Afternoon Ride; 🌞🕶; Afternoon Ride",76.16,"","",,76.16,18.76,42.58,-20.04,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-05-09","","","","","",,"",18.32,36.91,-23.82,"Optimal",""
"2018-05-10","Walk","Lunch Walk","","","",,"",17.89,32,-18.59,"Optimal","Weight 62kg."
"2018-05-11","","","","","",,"",17.47,27.74,-14.11,"Optimal",""
"2018-05-12","","","","","",,"",17.06,24.04,-10.27,"Optimal",""
"2018-05-13","Run; Run","Morning Run; Trail des Forts",523.25,"","",,523.25,28.97,90.5,-6.99,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-05-14","","","","","",,"",28.29,78.45,-61.53,"Overload",""
"2018-05-15","","","","","",,"",27.62,68.01,-50.17,"Overload",""
"2018-05-16","","","","","",,"",26.97,58.95,-40.39,"Overload",""
"2018-05-17","","","","","",,"",26.34,51.1,-31.99,"Overload",""
"2018-05-18","Walk","Night Walk","","","",,"",25.72,44.3,-24.77,"Optimal","Weight 62kg."
"2018-05-19","Run","Footing","","","",,"",25.11,38.4,-18.59,"Optimal","Weight 62kg."
"2018-05-20","","","","","",,"",24.52,33.29,-13.29,"Optimal",""
"2018-05-21","Run","Footing 50'",80.76,"","",,80.76,25.84,39.61,-8.77,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-05-22","","","","","",,"",25.24,34.33,-13.77,"Optimal",""
"2018-05-23","","","","","",,"",24.64,29.76,-9.1,"Neutral",""
"2018-05-24","","","","","",,"",24.06,25.8,-5.13,"Neutral",""
"2018-05-25","","","","","",,"",23.5,22.37,-1.74,"Neutral",""
"2018-05-26","Ride; Ride; Ride","Afternoon Ride; Afternoon Ride; Afternoon Ride",112.94,"","",,112.94,25.6,34.42,1.13,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-05-27","Run","PM 2.5 Footing 🔥","","","",,"",25,29.84,-8.83,"Neutral","Weight 62kg."
"2018-05-28","","","","","",,"",24.41,25.87,-4.85,"Neutral",""
"2018-05-29","Hike; Swim; Run","Iles Sanguinaires; First dive; Porto 🐔","","","",,"",23.84,22.42,-1.46,"Neutral","Weight 62kg."
"2018-05-30","Hike; Swim; Hike; Swim","Lavezzi archipelago; Lavezzi archipelago; Lavezzi archipelago; Evening Swim","","","",,"",23.27,19.44,1.41,"Neutral","Weight 62kg."
"2018-05-31","Hike; Hike","Porto-Vecchio; Porto-Vecchio","","","",,"",22.73,16.85,3.83,"Neutral","Weight 62kg."
"2018-06-01","Hike","Bavella Needles","","","",,"",22.19,14.61,5.87,"Freshness","Weight 62kg."
"2018-06-02","Hike","Ponte di a Trinita","","","",,"",21.67,12.66,7.58,"Freshness","Weight 62kg."
"2018-06-03","Ride","This sport hurts the 🌰🌰more than the 🍗🍗.",137.48,"","",,137.48,24.39,29.28,9,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-06-04","","","","","",,"",23.82,25.38,-4.89,"Neutral",""
"2018-06-05","","","","","",,"",23.26,22,-1.56,"Neutral",""
"2018-06-06","","","","","",,"",22.71,19.07,1.26,"Neutral",""
"2018-06-07","","","","","",,"",22.18,16.53,3.64,"Neutral",""
"2018-06-08","Run","Night Run",94.2,"","",,94.2,23.87,26.87,5.64,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-06-09","Run","Evening Run","","","",,"",23.31,23.29,-3,"Neutral","Weight 62kg."
"2018-06-10","Ride; Ride; Ride; Run","Afternoon Ride; Afternoon Ride; EZ afternoon Ride; Footing 50'",94.99,"","",,94.99,25,32.84,0.01,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-06-11","Run","Footing 50' 🌧","","","",,"",24.41,28.47,-7.85,"Neutral","Weight 62kg."
"2018-06-12","","","","","",,"",23.83,24.68,-4.06,"Neutral",""
"2018-06-13","","","","","",,"",23.27,21.39,-0.85,"Neutral",""
"2018-06-14","Run","Tempo 50'",96.32,"","",,96.32,24.99,31.37,1.88,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2018-06-15","","","","","",,"",24.4,27.19,-6.38,"Neutral",""
